x_m,y_m,dod_before_m,dod_after_m,gully_mask
59.26940639269406,-45.0,0.030035975964702883,0.010591907929110661,0
60.273972602739725,-45.0,-0.12635143414187988,-0.0446134678762808,0
61.278538812785385,-45.0,0.1578878091912581,0.0558191698889108,0
62.283105022831045,-45.0,0.056623733402181624,0.020043699955362558,0
63.28767123287671,-45.0,-0.009893185186983329,-0.003506354627569023,0
64.29223744292237,-45.0,-0.03592388150804266,-0.012747910050823996,0
65.29680365296804,-45.0,0.049365284703980244,0.017539175956068073,0
66.30136986301369,-45.0,0.02476973075172707,0.00881122791404295,0
67.30593607305936,-45.0,0.004607374401725566,0.0016409377608067022,0
68.31050228310502,-45.0,0.02291673168204058,0.008171666251008297,0
69.31506849315068,-45.0,-0.005635980211230723,-0.002012068012941819,0
70.31963470319634,-45.0,0.020093113285865105,0.0071817724864902755,0
71.32420091324201,-45.0,0.03631814254767518,0.012996165834380322,0
72.32876712328766,-45.0,0.017165843704101354,0.0061497860034205095,0
73.33333333333333,-45.0,0.014546094916095948,0.00521723699983061,0
74.337899543379,-45.0,0.06964300666055906,0.02500731468782564,0
75.34246575342465,-45.0,-0.07985535597092282,-0.02870682287570864,0
76.34703196347031,-45.0,-0.03989411392792153,-0.014357459674287127,0
77.35159817351598,-45.0,0.0013280342990511294,0.000478478004589162,0
78.35616438356163,-45.0,-0.03649337914646205,-0.01316275833036574,0
79.3607305936073,-45.0,-0.019801626912197053,-0.00715006704528884,0
80.36529680365297,-45.0,0.06438708914450221,0.023274520773979027,0
81.36986301369862,-45.0,-0.007448548697886254,-0.002695396553033629,0
82.37442922374429,-45.0,-0.0914605513856987,-0.03313219752969966,0
83.37899543378995,-45.0,-0.021167086466713947,-0.0076760771343393425,0
84.3835616438356,-45.0,0.002905658706693603,0.001054826663721118,0
85.38812785388127,-45.0,0.0019844766228163434,0.0007211692484394186,0
86.39269406392694,-45.0,0.027801872067320724,0.010113848910828463,0
87.39726027397259,-45.0,0.02371942873777369,0.008637625677820617,0
88.40182648401826,-45.0,-0.006941304926299289,-0.002530320683646893,0
89.40639269406392,-45.0,-0.059651987912271665,-0.021767083185402804,0
90.41095890410958,-45.0,-0.02205696258187812,-0.008056724443850702,0
91.41552511415524,-45.0,-0.031138827831089913,-0.011385423666499316,0
92.42009132420091,-45.0,-0.014255190134312801,-0.005217359407687153,0
93.42465753424656,-45.0,0.03455842676289435,0.012660743520258803,0
94.42922374429223,-45.0,0.02020513747818762,0.007409540811989014,0
95.4337899543379,-45.0,0.04120028568708428,0.015123444183414292,0
96.43835616438355,-45.0,-0.019204160180139696,-0.007056081395712302,0
97.44292237442922,-45.0,0.07541803841423667,0.027736910843430027,0
98.44748858447488,-45.0,0.03364192562983601,0.012384404872891044,0
99.45205479452055,-45.0,0.005611734092097864,0.0020677578803017784,0
100.4566210045662,-45.0,0.030167329218898465,0.011126143670093545,0
101.46118721461187,-45.0,-0.03378802073155158,-0.012473050323846949,0
102.46575342465754,-45.0,-0.10543771079802107,-0.038958745175633004,0
103.47031963470319,-45.0,-0.030334818453488913,-0.011218800758932676,0
104.47488584474885,-45.0,0.03737284786210842,0.013834207020831341,0
105.47945205479452,-45.0,0.004010801984448176,0.0014860019030751139,0
106.48401826484017,-45.0,-0.006841723633893669,-0.002537118713361018,0
107.48858447488584,-45.0,-0.0423920035388864,-0.01573415397450073,0
108.4931506849315,-45.0,-0.0977912912958268,-0.03632795284064615,0
109.49771689497716,-45.0,0.07124228104073953,0.02648847620974855,0
110.50228310502283,-45.0,-0.010394737090580359,-0.003868193864214865,0
111.5068493150685,-45.0,-0.021476899094859548,-0.007999061466709641,0
112.51141552511415,-45.0,-0.033582313354593614,-0.012518376169310907,0
113.51598173515981,-45.0,0.06272612388133146,0.023402000765833486,0
114.52054794520548,-45.0,0.044067540618969225,0.016454615687942892,0
115.52511415525113,-45.0,-0.04836197321054769,-0.018073181064353544,0
116.5296803652968,-45.0,0.058227148252176744,0.021777852574565805,0
117.53424657534246,-45.0,-0.007253520946063361,-0.0027151551974911306,0
118.53881278538812,-45.0,-0.030527109399361364,-0.011436287419391667,0
119.54337899543378,-45.0,-0.014680619339877524,-0.005504206270306122,0
120.54794520547945,-45.0,-0.03916486252574485,-0.01469586828198793,0
121.5525114155251,-45.0,-0.06604385513743952,-0.024801433338031077,0
122.55707762557077,-45.0,0.03880654827542947,0.014584532746649002,0
123.56164383561644,-45.0,-0.011035242951573399,-0.004150591433062628,0
124.56621004566209,-45.0,0.030860476682263535,0.011616325170849172,0
125.57077625570776,-45.0,0.01436066655647732,0.005409738300622139,0
126.57534246575342,-45.0,0.027427055567661986,0.010339841368392385,0
127.57990867579908,-45.0,-0.10229934027035435,-0.03859562503599053,0
128.58447488584474,-45.0,-0.04333801246785085,-0.016362977622494244,0
129.5890410958904,-45.0,0.02846823777009241,0.010756713368850293,0
130.59360730593608,-45.0,-0.0637415347067984,-0.02410264908331845,0
131.59817351598173,-45.0,0.018653254190611573,0.007058586238203131,0
132.60273972602738,-45.0,-0.06953522900092875,-0.02633215994118004,0
133.60730593607306,-45.0,0.0008221991747347096,0.00031158371655937785,0
134.6118721461187,-45.0,0.08049951969680284,0.030528452469975903,0
135.61643835616437,-45.0,0.038730005766581234,0.014698415758556621,0
136.62100456621005,-45.0,-0.09253704737203672,-0.03514372318372618,0
137.6255707762557,-45.0,0.042418570215809234,0.016121113707493532,0
138.63013698630135,-45.0,0.09111191133647917,0.03465124105843169,0
139.63470319634703,-45.0,0.13985080050808696,0.053224423925803205,0
140.63926940639269,-45.0,0.023753786873434463,0.009046467313636413,0
141.64383561643834,-45.0,-0.06822099619426775,-0.025999330273768387,0
142.64840182648402,-45.0,0.021733898901221474,0.00828852968033112,0
143.65296803652967,-45.0,0.07980167991707324,0.03045407867280097,0
144.65753424657532,-45.0,-0.009354408987515179,-0.0035722447494752657,0
145.662100456621,-45.0,0.052155446144127905,0.019930298347223842,0
146.66666666666666,-45.0,-0.0419801499438844,-0.01605259621468834,0
147.6712328767123,-45.0,0.018617662656342543,0.007123796575756613,0
148.675799086758,-45.0,-0.12447897575850637,-0.0476612389321667,0
149.68036529680364,-45.0,-0.0475167690918359,-0.01820526989705269,0
150.6849315068493,-45.0,-0.00030603236409278655,-0.00011732658198923558,0
151.68949771689498,-45.0,-0.018167836528821767,-0.0069696196726889755,0
152.69406392694063,-45.0,-0.0650308747137873,-0.024963199300684125,0
153.69863013698628,-45.0,-0.024982809904247765,-0.009596098740727662,0
154.70319634703196,-45.0,0.016482752423399877,0.006335106877198224,0
155.70776255707761,-45.0,-0.004311379355510887,-0.0016580944287076494,0
156.71232876712327,-45.0,0.003046878493543506,0.0011725058284464075,0
157.71689497716895,-45.0,0.03659844015428702,0.014092477824444777,0
158.7214611872146,-45.0,-0.01715813503666224,-0.006610858276164854,0
159.72602739726025,-45.0,0.06795889415259583,0.026199628725528043,0
160.73059360730593,-45.0,-0.049463553305070525,-0.019080656607814835,0
161.7351598173516,-45.0,0.09640012765297606,0.03720856324846041,0
162.73972602739724,-45.0,0.05565193152471324,0.02149319373030316,0
163.74429223744292,-45.0,-0.017799889025610985,-0.006878465633389155,0
164.74885844748857,-45.0,-0.014465935211553912,-0.005593356747312241,0
165.75342465753423,-45.0,0.010336779580586906,0.003999089851875943,0
166.7579908675799,-45.0,0.02993354649359894,0.011587297917986164,0
167.76255707762556,-45.0,0.05472741376167295,0.02119704001762666,0
168.7671232876712,-45.0,-0.06702956240075408,-0.025976533329015693,0
169.7716894977169,-45.0,0.021872131103062433,0.008481031066151843,0
170.77625570776254,-45.0,-0.1058257126231357,-0.041057239516871874,0
171.7808219178082,-45.0,-0.008865024291774107,-0.003441261887489499,0
172.78538812785388,-45.0,0.07269562518937296,0.028234727021771332,0
173.78995433789953,-45.0,-0.07088045161092488,-0.027544671807286064,0
174.79452054794518,-45.0,-0.07996188930158309,-0.031090541145061344,0
175.79908675799086,-45.0,0.011039754977398829,0.004294742100309085,0
176.80365296803652,-45.0,0.06937145820863012,0.02700158293209502,0
177.80821917808217,-45.0,0.016269772554266128,0.0063360554264774264,0
178.81278538812785,-45.0,-0.09523089484407754,-0.03710588441133764,0
179.8173515981735,-45.0,-0.0841564206523137,-0.03280786566985923,0
180.82191780821915,-45.0,0.004887321646470988,0.0019062761799566177,0
181.82648401826484,-45.0,-0.05896212096478835,-0.02300967914027044,0
182.8310502283105,-45.0,0.006834314695282819,0.0026684151976517642,0
183.83561643835614,-45.0,0.009799755663346973,0.003828186275407182,0
184.84018264840182,-45.0,-0.024487875532885523,-0.009570766724753927,0
185.84474885844747,-45.0,0.09073771469744067,0.03548131477601189,0
186.84931506849313,-45.0,0.02952336024671461,0.011550275651761614,0
187.8538812785388,-45.0,0.060579543939708824,0.02371186535544264,0
188.85844748858446,-45.0,0.04602908791358112,0.018025350625104103,0
189.8630136986301,-45.0,-0.0075036780974933786,-0.002939921021129966,0
190.8675799086758,-45.0,-0.009722362566967397,-0.003811025854703748,0
191.87214611872145,-45.0,-0.014881001841438523,-0.00583592060369053,0
192.8767123287671,-45.0,0.03405511262501221,0.013361806156992402,0
193.88127853881278,-45.0,-0.03251825886859318,-0.012764808476314763,0
194.88584474885843,-45.0,0.0862516471017284,0.03387327058522304,0
195.8904109589041,-45.0,-0.037293465183619645,-0.014652905232013017,0
196.89497716894977,-45.0,0.010723753614851433,0.004215389042191324,0
197.89954337899542,-45.0,-0.011454040602297424,-0.0045045142081506385,0
198.9041095890411,-45.0,-0.022539665719326325,-0.00886816382650784,0
199.90867579908675,-45.0,0.10861734262318065,0.04275441815556971,0
200.9132420091324,-45.0,-0.021952717070623143,-0.008644986216074166,0
201.91780821917808,-45.0,-0.01523605904962131,-0.006002628802645186,0
202.92237442922374,-45.0,-0.03320667992279447,-0.01308837533134226,0
203.9269406392694,-45.0,0.0020520307844461667,0.0008091596892734324,0
204.93150684931507,-45.0,-0.005065318367134671,-0.0019982317062840365,0
205.93607305936072,-45.0,-0.0559626565352152,-0.02208639380939086,0
206.94063926940638,-45.0,-0.021218493217382773,-0.008377744077605788,0
207.94520547945206,-45.0,0.03048432713919813,0.012041314561384998,0
208.9497716894977,-45.0,0.05134934247109778,0.02029156779137611,0
209.95433789954336,-45.0,0.001200030648274106,0.000474411471115385,0
210.95890410958904,-45.0,0.0029497395326605917,0.0011666144417818193,0
211.9634703196347,-45.0,-0.018049753588263665,-0.00714158338676675,0
212.96803652968035,-45.0,-0.02512208509789393,-0.009943910321342642,0
213.97260273972603,-45.0,-0.045978651494114835,-0.018206847994532552,0
214.97716894977168,-45.0,-0.07783247271194718,-0.0308329537761709,0
215.98173515981733,-45.0,-0.035122333705326324,-0.013919133242912,0
216.986301369863,-45.0,0.045202643367026375,0.017921153049587968,0
217.99086757990867,-45.0,-0.02122084713485792,-0.008416604065563158,0
218.99543378995432,-45.0,-0.017300934184700845,-0.0068645896758842825,0
220.0,-45.0,-0.018274259985730696,-0.007253614475060619,0
0.0,-43.98876404494382,0.062235383291636706,0.01991532265332375,0
1.004566210045662,-43.98876404494382,-0.04641912852656688,-0.014885104654697405,0
2.009132420091324,-43.98876404494382,0.013852666919499677,0.004451284266755821,0
3.013698630136986,-43.98876404494382,-0.0034233066785081994,-0.0011022673811389612,0
4.018264840182648,-43.98876404494382,0.00339634125473844,0.0010958066840785657,0
5.0228310502283104,-43.98876404494382,0.01221752035582252,0.0039498401588919044,0
6.027397260273972,-43.98876404494382,0.002858247013403503,0.0009258965449733096,0
7.031963470319634,-43.98876404494382,0.03965109433254597,0.012869943763378374,0
8.036529680365296,-43.98876404494382,-0.001462866398146444,-0.000475748570337895,0
9.041095890410958,-43.98876404494382,0.08721881967128488,0.028420195250698416,0
10.045662100456621,-43.98876404494382,0.0022239969483423046,0.0007260855759806258,0
11.050228310502282,-43.98876404494382,-0.08517334413001348,-0.0278603721596149,0
12.054794520547944,-43.98876404494382,0.03191551790718659,0.010459419923928523,0
13.059360730593607,-43.98876404494382,0.019604840262989094,0.006437014253408548,0
14.063926940639268,-43.98876404494382,0.001627251588096219,0.0005352841333051679,0
15.068493150684931,-43.98876404494382,-0.012978565781057229,-0.004277184543030171,0
16.073059360730593,-43.98876404494382,-0.1057309533229893,-0.03490826314091572,0
17.077625570776256,-43.98876404494382,-0.09734220311328377,-0.03219699414944092,0
18.082191780821915,-43.98876404494382,0.08237596102487406,0.02729581353938922,0
19.08675799086758,-43.98876404494382,-0.02927513015496935,-0.009717827133343694,0
20.091324200913242,-43.98876404494382,0.04828102137761042,0.016055174580841512,0
21.0958904109589,-43.98876404494382,-0.08015166366202309,-0.026700100887758232,0
22.100456621004565,-43.98876404494382,-0.05234291476841329,-0.017466811638873283,0
23.105022831050228,-43.98876404494382,0.03393204734408579,0.011342657808583992,0
24.109589041095887,-43.98876404494382,-0.0051250517849316495,-0.0017161125992395732,0
25.11415525114155,-43.98876404494382,0.02688335859946895,0.009017114609083653,0
26.118721461187214,-43.98876404494382,-0.0006816282964903849,-0.00022901401851949048,0
27.123287671232877,-43.98876404494382,-0.010383598200330432,-0.0034945127832414218,0
28.127853881278536,-43.98876404494382,-0.03400219140874452,-0.01146209334685516,0
29.1324200913242,-43.98876404494382,-0.05970013279650004,-0.020157869817644516,0
30.136986301369863,-43.98876404494382,0.07013506448662493,0.023719795268150316,0
31.141552511415522,-43.98876404494382,0.07836545530649407,0.026546113240179282,0
32.146118721461185,-43.98876404494382,-0.0519351477372092,-0.017621075250853796,0
33.150684931506845,-43.98876404494382,-0.05520395510034742,-0.01875988818900702,0
34.15525114155251,-43.98876404494382,-0.017388657121104618,-0.005918469763085433,0
35.15981735159817,-43.98876404494382,0.017021750743157604,0.0058026360215660865,0
36.16438356164383,-43.98876404494382,-0.009090910397833468,-0.0031038492868285077,0
37.1689497716895,-43.98876404494382,0.024976003262386068,0.008540490627919879,0
38.17351598173516,-43.98876404494382,-0.002462447380568283,-0.000843311467557138,0
39.17808219178082,-43.98876404494382,-0.005731557072461674,-0.0019658457109856743,0
40.182648401826484,-43.98876404494382,0.12065393683849344,0.04144467232357986,0
41.18721461187214,-43.98876404494382,-0.026260162579765347,-0.009033784465413664,0
42.1917808219178,-43.98876404494382,0.08199734464122736,0.02824957708801467,0
43.19634703196347,-43.98876404494382,0.0723431533840432,0.024959980541197118,0
44.20091324200913,-43.98876404494382,0.025204675329232446,0.008708781746848047,0
45.20547945205479,-43.98876404494382,-0.09630659182247628,-0.03332396745556176,0
46.210045662100455,-43.98876404494382,0.0015528745181480888,0.0005380918132821233,0
47.214611872146115,-43.98876404494382,-0.025734737869777348,-0.008930054233884557,0
48.219178082191775,-43.98876404494382,0.0010045345720236815,0.00034906684630421733,0
49.22374429223744,-43.98876404494382,-0.053148339619394115,-0.018494298800998617,0
50.2283105022831,-43.98876404494382,0.03781289745250263,0.013176125211895609,0
51.23287671232877,-43.98876404494382,0.049249251355553296,0.01718470799132753,0
52.23744292237443,-43.98876404494382,0.058501215103347076,0.02044077710978577,0
53.24200913242009,-43.98876404494382,-0.019108935819226704,-0.006685813831689235,0
54.24657534246575,-43.98876404494382,-0.05297125510233867,-0.01855831817664981,0
55.25114155251141,-43.98876404494382,0.01758407082353924,0.006168700857620738,0
56.25570776255707,-43.98876404494382,0.08780371610743706,0.030843135118085997,0
57.26027397260274,-43.98876404494382,0.0034694817306766892,0.0012203291951259467,0
58.2648401826484,-43.98876404494382,0.022614854305605003,0.007964682228705503,0
59.26940639269406,-43.98876404494382,-0.011746172294099896,-0.004142178552972063,0
60.273972602739725,-43.98876404494382,-0.02517351029478815,-0.008888522718378112,0
61.278538812785385,-43.98876404494382,0.03291379693022494,0.011636242417625866,0
62.283105022831045,-43.98876404494382,-0.005303338366943286,-0.0018772786003665057,0
63.28767123287671,-43.98876404494382,0.020176145576466503,0.0071508538525721635,0
64.29223744292237,-43.98876404494382,0.02537534286385138,0.009004666944599917,0
65.29680365296804,-43.98876404494382,0.01737584195694541,0.0061735276377961135,0
66.30136986301369,-43.98876404494382,0.027892765969387008,0.009922171563863035,0
67.30593607305936,-43.98876404494382,-0.042650286638004575,-0.015190097385469635,0
68.31050228310502,-43.98876404494382,-0.04570146781734158,-0.01629626542589332,0
69.31506849315068,-43.98876404494382,-0.002131080330362819,-0.0007608044040303992,0
70.31963470319634,-43.98876404494382,-0.000928066013062383,-0.00033171360074632554,0
71.32420091324201,-43.98876404494382,-0.026116141335981433,-0.009345458769290943,0
72.32876712328766,-43.98876404494382,0.012050014820733784,0.004317003799111416,0
73.33333333333333,-43.98876404494382,0.04541087154170199,0.016287483380832336,0
74.337899543379,-43.98876404494382,0.059375593707674305,0.021320506219114636,0
75.34246575342465,-43.98876404494382,0.0706130936323578,0.025384365857038207,0
76.34703196347031,-43.98876404494382,-0.06574008315285926,-0.023659144167402092,0
77.35159817351598,-43.98876404494382,-0.05814992868542127,-0.020950860880838768,0
78.35616438356163,-43.98876404494382,-0.014482269672082312,-0.005223594532140919,0
79.3607305936073,-43.98876404494382,0.004014327050368813,0.001449512592027164,0
80.36529680365297,-43.98876404494382,-0.011920900192849443,-0.0043091440049467696,0
81.36986301369862,-43.98876404494382,-0.027631966509127477,-0.009999143498031842,0
82.37442922374429,-43.98876404494382,-0.015220912009868609,-0.005513877356440257,0
83.37899543378995,-43.98876404494382,0.024165691121625154,0.008763497486813612,0
84.3835616438356,-43.98876404494382,-0.06648112233960161,-0.02413430741758211,0
85.38812785388127,-43.98876404494382,0.11716785862935514,0.04257941644536474,0
86.39269406392694,-43.98876404494382,0.001049677169214966,0.0003818547279434835,0
87.39726027397259,-43.98876404494382,0.052542369711436256,0.01913373744411872,0
88.40182648401826,-43.98876404494382,-0.02900024474822538,-0.010571487623203852,0
89.40639269406392,-43.98876404494382,0.028717479626238426,0.010479043360948022,0
90.41095890410958,-43.98876404494382,0.005004553641428786,0.0018280082538013774,0
91.41552511415524,-43.98876404494382,0.042840419694414655,0.015663927072571495,0
92.42009132420091,-43.98876404494382,-0.0099323458911876,-0.003635210599615659,0
93.42465753424656,-43.98876404494382,0.07757817835448391,0.02842135799913227,0
94.42922374429223,-43.98876404494382,-0.0746027923743522,-0.02735801403889723,0
95.4337899543379,-43.98876404494382,0.04746869150990117,0.017424396324871867,0
96.43835616438355,-43.98876404494382,0.005935987776652405,0.002181028096158485,0
97.44292237442922,-43.98876404494382,-0.05091633491864718,-0.01872578327158065,0
98.44748858447488,-43.98876404494382,0.0976032935023555,0.035930128285783215,0
99.45205479452055,-43.98876404494382,0.09243488632837893,0.034059519122520004,0
100.4566210045662,-43.98876404494382,-0.10369353724117276,-0.03824366368775984,0
101.46118721461187,-43.98876404494382,0.008839219367291234,0.0032630507974322318,0
102.46575342465754,-43.98876404494382,0.03528312773653683,0.013036952074198926,0
103.47031963470319,-43.98876404494382,0.02208524041589075,0.008167838957694797,0
104.47488584474885,-43.98876404494382,0.07577648041392165,0.028049976850145836,0
105.47945205479452,-43.98876404494382,0.06538163537573073,0.024223892122130376,0
106.48401826484017,-43.98876404494382,0.013259367815859095,0.0049169758986315325,0
107.48858447488584,-43.98876404494382,0.11385518062058182,0.0422583221629417,0
108.4931506849315,-43.98876404494382,0.04684232613537885,0.017401199966206277,0
109.49771689497716,-43.98876404494382,-0.017570724758896122,-0.006532942488154061,0
110.50228310502283,-43.98876404494382,-0.02761737974141758,-0.010277256454927702,0
111.5068493150685,-43.98876404494382,0.0621670751486804,0.02315409934755779,0
112.51141552511415,-43.98876404494382,-0.039647711326522096,-0.014779356007937484,0
113.51598173515981,-43.98876404494382,-0.020486913972923862,-0.00764330308996852,0
114.52054794520548,-43.98876404494382,-0.011978594572742404,-0.00447275176712063,0
115.52511415525113,-43.98876404494382,0.017782669663807534,0.00664549825629294,0
116.5296803652968,-43.98876404494382,-0.00967291814807909,-0.003617820754030032,0
117.53424657534246,-43.98876404494382,-0.06584854482400693,-0.024648583778221895,0
118.53881278538812,-43.98876404494382,0.058103986899538176,0.021767337539321297,0
119.54337899543378,-43.98876404494382,-0.020219932439255756,-0.0075810615574646596,0
120.54794520547945,-43.98876404494382,0.1009967634399746,0.03789711074423676,0
121.5525114155251,-43.98876404494382,0.01519950036299197,0.005707864785295139,0
122.55707762557077,-43.98876404494382,0.06336037422010797,0.023812513447329355,0
123.56164383561644,-43.98876404494382,0.03154307570903963,0.01186402695300142,0
124.56621004566209,-43.98876404494382,0.06575281357283132,0.024750300237559725,0
125.57077625570776,-43.98876404494382,0.028516949813221604,0.010742484341851231,0
126.57534246575342,-43.98876404494382,0.011758441699590325,0.0044328645345585015,0
127.57990867579908,-43.98876404494382,0.054661704592825835,0.020622837339100267,0
128.58447488584474,-43.98876404494382,0.12429860572960263,0.04693097787005147,0
129.5890410958904,-43.98876404494382,-0.013489846930243765,-0.005097133794868757,0
130.59360730593608,-43.98876404494382,0.039746349386250705,0.015029326105911832,0
131.59817351598173,-43.98876404494382,-0.0002622461255074347,-9.923667332322882e-05,0
132.60273972602738,-43.98876404494382,0.02530295102465173,0.009581925060692265,0
133.60730593607306,-43.98876404494382,0.0021079278788266945,0.0007988283409988447,0
134.6118721461187,-43.98876404494382,-0.10788714428552015,-0.04091487214889241,0
135.61643835616437,-43.98876404494382,-0.01000933588690885,-0.0037986408062911582,0
136.62100456621005,-43.98876404494382,0.04997775364042671,0.018980553077538306,0
137.6255707762557,-43.98876404494382,-0.03826033116342853,-0.014540781219969337,0
138.63013698630135,-43.98876404494382,0.04604732215357716,0.017512494652277402,0
139.63470319634703,-43.98876404494382,0.009180458219517245,0.003493899200673187,0
140.63926940639269,-43.98876404494382,-0.00957452654271046,-0.003646392967726877,0
141.64383561643834,-43.98876404494382,0.04529076926416839,0.017260517056933475,0
142.64840182648402,-43.98876404494382,0.03405157717821308,0.012986050472878699,0
143.65296803652967,-43.98876404494382,0.021027353559901766,0.008024501241822175,0
144.65753424657532,-43.98876404494382,0.05079501013902071,0.01939750640696104,0
145.662100456621,-43.98876404494382,0.010154915979429045,0.0038805248564401074,0
146.66666666666666,-43.98876404494382,-0.08223330164945118,-0.0314448135260081,0
147.6712328767123,-43.98876404494382,-0.018906043656615943,-0.007234141661505659,0
148.675799086758,-43.98876404494382,-0.09022012113899326,-0.034544008125811855,0
149.68036529680364,-43.98876404494382,0.032868241310431756,0.012592926992603056,0
150.6849315068493,-43.98876404494382,0.04480999196464848,0.017179239234263847,0
151.68949771689498,-43.98876404494382,0.047085112106652206,0.01806298306948557,0
152.69406392694063,-43.98876404494382,0.024454734961490362,0.009387362931467158,0
153.69863013698628,-43.98876404494382,0.04839625646946515,0.0185893923678939,0
154.70319634703196,-43.98876404494382,-0.07883016691337277,-0.030298188052295064,0
155.70776255707761,-43.98876404494382,-0.005378346089714046,-0.0020684344734400424,0
156.71232876712327,-43.98876404494382,-0.07074579944041035,-0.02722453893640879,0
157.71689497716895,-43.98876404494382,-0.017916480640293993,-0.006898862493894066,0
158.7214611872146,-43.98876404494382,0.0808125867966384,0.031136283582179628,0
159.72602739726025,-43.98876404494382,0.054661859117735266,0.02107333311098443,0
160.73059360730593,-43.98876404494382,0.03311427032372171,0.01277389064567096,0
161.7351598173516,-43.98876404494382,-0.009081011430031512,-0.0035050927460456333,0
162.73972602739724,-43.98876404494382,-0.04967973922227843,-0.019186688230240587,0
163.74429223744292,-43.98876404494382,0.009351384189222113,0.003613684033514647,0
164.74885844748857,-43.98876404494382,0.05553379159111599,0.021472535536583116,0
165.75342465753423,-43.98876404494382,0.02049357446296234,0.0079285472834706,0
166.7579908675799,-43.98876404494382,-0.0792845394592275,-0.03069110368197949,0
167.76255707762556,-43.98876404494382,0.0052305448557923165,0.002025896365303263,0
