datetime,rainfall_mm,discharge_obs_m3s,discharge_sim_m3s,water_level_obs_m,water_level_sim_m,soil_moisture_obs,soil_moisture_sim,sed_conc_obs_mgL,sed_conc_sim_mgL
2024-06-01 14:00:00,0.0,0.02,0.022091081112357497,0.33660113073868675,0.3242659391416173,0.20946347426719694,0.20209400081634504,0.5,-0.15270585112081647
2024-06-01 15:00:00,0.0,0.15839704927062978,0.1851222660571708,0.3580167859133254,0.352087542424115,0.21274133944376258,0.1954876572899062,1.9652144173755919,1.7601314392842078
2024-06-01 16:00:00,0.0,0.02,0.13015697101876222,0.3540442044132464,0.36759750401566993,0.1974108622979643,0.19859735668082135,0.5,2.6040680870465085
2024-06-01 17:00:00,0.0,0.14718448136855194,0.25948914858397454,0.3706737981466343,0.3567416017205228,0.2122556395215702,0.19936804155605206,3.2235000990202023,1.4844224780867923
2024-06-01 18:00:00,0.0,0.02,0.25308833034857436,0.3573862363983559,0.35003478612750333,0.22172504088743494,0.20338164695195082,0.5,0.9670745838366399
2024-06-01 19:00:00,0.0,0.15464013498815407,0.035749312206074,0.36382197349804707,0.3480236778384158,0.2070611973332939,0.20378890502726252,0.5,0.36117291478601543
2024-06-01 20:00:00,0.0,0.02,0.009701896397110228,0.35629349811125294,0.3519408542845616,0.21081621969652978,0.19961230835488636,3.1189795946027825,1.7601612693238593
2024-06-01 21:00:00,0.0,0.09001355087352453,-0.005232733793858836,0.35177805120222405,0.343804802335264,0.21488375928305986,0.2028180256705875,2.0780217708743844,2.615979105933501
2024-06-01 22:00:00,0.0,0.0775411655306004,0.012647719926227246,0.343371120506729,0.33989873272572135,0.20722867255133473,0.1956438343476799,1.2681561676307178,1.8517164488916664
2024-06-01 23:00:00,0.0,0.07026559466094237,0.03168947544593349,0.35815390995641555,0.33980388510027887,0.2042061014364291,0.19055444538973143,2.7062593405621875,0.8183223566608335
2024-06-02 00:00:00,0.0,0.04175213726192526,0.004791891425546528,0.3475893580346172,0.3329317037893559,0.19351821448886844,0.18937934397548833,0.5,-1.3198946440338402
2024-06-02 01:00:00,0.0,0.02,-0.06909643431771954,0.3768364621577598,0.3499906469462756,0.2105006456452908,0.195755963828196,1.6921442871357228,-0.9849187863886602
2024-06-02 02:00:00,0.0,0.2386021629887432,0.13525370438389106,0.37969176417952544,0.36439509667351,0.20545905411722531,0.196913072498718,2.84206694557707,2.2896546300055314
2024-06-02 03:00:00,0.0,0.02,0.2198602318735806,0.3609817098364187,0.35881090831556955,0.19954661630583073,0.19876418496557735,0.5,1.7359545347402
2024-06-02 04:00:00,0.0,0.02,0.02304880048690778,0.3571661269405394,0.35474456418994915,0.2058682428772905,0.19609331000639943,5.5427598429893745,3.5515387089643013
2024-06-02 05:00:00,0.0,0.02,0.045988289740775234,0.35016973708642696,0.3341267626584747,0.2010938088182482,0.19636057735338602,0.5,3.8039245771760455
2024-06-02 06:00:00,0.0,0.06579289040122258,0.10300191061764905,0.3347205540258831,0.3239160015038697,0.20091384444499444,0.1958643037906529,0.5,1.520247491962464
2024-06-02 07:00:00,0.0,0.02,0.07890455577896427,0.3482465395013151,0.3238340566471044,0.20721193716526062,0.19451250097227565,0.8220330910786823,2.6312792218021652
2024-06-02 08:00:00,0.0,0.05292500123697822,0.08336660337475967,0.3546106106922691,0.33704358160486914,0.1950349602850938,0.1982296845193161,0.5,2.386551862540156
2024-06-02 09:00:00,0.0,0.02,0.07627880392559012,0.35493096996781454,0.3489241774445512,0.20884148333259683,0.1877663584004922,2.4678519706697872,1.2790463149301128
2024-06-02 10:00:00,0.0,0.02,0.0595878100375124,0.35853216835638196,0.35778423082574523,0.1936650806584035,0.1850183740116189,1.1720443655395247,0.7689342977037561
2024-06-02 11:00:00,0.0,0.02,0.09054668789346833,0.3653090758193099,0.3707689095230142,0.19756986119288955,0.1880303302225092,0.5,1.7811362648990685
2024-06-02 12:00:00,0.0,0.02,0.06517155179552891,0.3411068117757516,0.3447946751752347,0.21257988163331304,0.19443558474966913,3.176510923769881,2.931407725811666
2024-06-02 13:00:00,0.0,0.02,0.016496212076834372,0.3412429887430094,0.3144981084327159,0.20730372752759585,0.1991357860728215,1.994209637974351,3.1019438089488824
2024-06-02 14:00:00,0.0,0.02,0.08488016539788966,0.37325197304729196,0.3320184946298703,0.2006238739153196,0.1918449070643346,0.5,0.5104450290305709
2024-06-02 15:00:00,0.0,0.046171632371583386,0.08468496896805591,0.3643536656487275,0.348093392525927,0.1938949730424388,0.18927117073386346,0.5,0.8967221003939565
2024-06-02 16:00:00,0.0,0.04804832048632149,0.04132017019235052,0.34701197218347424,0.3507733081663948,0.19586367510940814,0.18299401407380003,1.155270549274126,1.683220121691508
2024-06-02 17:00:00,0.0,0.0511567828823046,0.08832597314041996,0.35140369710784464,0.35171938717974527,0.1989813625647477,0.18183324129194106,0.5,-1.447351936195103
2024-06-02 18:00:00,0.0,0.02,0.02469298923024813,0.3499484136510211,0.3477984549197446,0.19827049579457803,0.18780334251344566,0.5,-1.404440703660211
2024-06-02 19:00:00,0.0,0.02,-0.051489011878756444,0.3519627346853653,0.346422967737952,0.19700501743178334,0.1893969776147213,0.5,-1.7668876714769068
2024-06-02 20:00:00,0.0,0.2216671278514128,0.05900400313494228,0.3661357760424485,0.34764388283018577,0.19687137231751015,0.18799550544450477,0.5,-2.354087197049787
2024-06-02 21:00:00,0.0,0.02,0.07478427974173656,0.3895140140426421,0.36748333049678683,0.19527747582527955,0.17879961128247218,0.5,1.6507093506506236
2024-06-02 22:00:00,0.0,0.0645509237364027,-0.05655244819043656,0.35643213862984374,0.3704651962806743,0.1874204447534614,0.18156171806083138,0.6060837051288286,2.264848353301788
2024-06-02 23:00:00,0.0,0.02,-0.06451635965761994,0.36142809510752333,0.3588247785094374,0.19248307192141825,0.18434913046147328,0.5,-0.9241908475656015
2024-06-03 00:00:00,0.0,0.02,0.00011639510576433656,0.32619197225829244,0.3310843383477057,0.20058092535736835,0.184766873710067,0.5,-0.6499914251309388
2024-06-03 01:00:00,0.0,0.02,0.09598832843915805,0.34421562295946206,0.3305499882339227,0.18639544229555696,0.18532261898633107,0.5,-0.22600468677268615
2024-06-03 02:00:00,0.0,0.07613493855435738,0.13759412369569773,0.37249054265034814,0.357730800652188,0.19298160139142584,0.18578093310115512,0.5,0.4453723637135639
2024-06-03 03:00:00,10.995050521277381,6.0276053745488,2.8550050235386495,0.46374736330540545,0.40359408436922994,0.1968458608737464,0.19543119684434862,48.36813910970305,23.045741196010148
2024-06-03 04:00:00,23.364536413628255,17.554964530121957,11.327843579632336,0.524299682854875,0.46245680596946276,0.21862114565982474,0.2020746967658619,200.52999366873783,116.98486981602339
2024-06-03 05:00:00,23.31398485544309,25.583873834095495,20.904924783906438,0.6786274531047253,0.5738578080817588,0.23049770562446126,0.2194366861043665,333.65532457186816,251.43440994817618
2024-06-03 06:00:00,11.008409210816566,23.977510217753913,24.00723698756064,0.6821693350994436,0.6684813060285737,0.24785731182216952,0.22855603329829507,303.4222365308311,301.86218412680853
2024-06-03 07:00:00,0.0,15.645606365951345,19.219347225579053,0.5403298540626904,0.597785234088704,0.24143496638288223,0.22772430618870082,170.68236474827796,226.25949329559376
2024-06-03 08:00:00,0.0,10.465465783686108,12.640473312234473,0.5357117723105262,0.5232909195830762,0.2299286597944331,0.21973720476237824,100.77290791071745,128.4133830330817
2024-06-03 09:00:00,0.0,7.183004186914019,8.535937533053314,0.43127419024323504,0.46602089465877394,0.24123234816180583,0.21446295863307233,60.044345313177814,75.55497228318757
2024-06-03 10:00:00,0.0,4.6901626584667655,5.746316334775393,0.45330780571882373,0.4260072244277054,0.23196405650432098,0.2159175172013072,35.56158566666091,44.44875283537936
2024-06-03 11:00:00,0.0,3.0700980762559498,3.8259453591641783,0.4148117560847897,0.42420382882594443,0.23255845949452345,0.2141466439051963,21.121040952876356,25.702588993976086
2024-06-03 12:00:00,0.0,1.9538469006680708,2.5003385805699456,0.3610232476804302,0.3852211537023911,0.2373133007491244,0.2141566033510208,9.844464007779328,13.376270176638519
2024-06-03 13:00:00,0.0,1.0576479106514014,1.5123630333890898,0.3858941529088277,0.36694420859551036,0.23189132614352967,0.21703803560605664,0.6403974422850647,5.660800303855005
2024-06-03 14:00:00,0.0,0.6861785686074409,0.9461560291522519,0.38837248250824796,0.3821495535191859,0.23961184103319347,0.21757095995905112,0.9370811695734589,1.6451418189897937
2024-06-03 15:00:00,0.0,0.6638707931128054,0.7344464864249248,0.3760513564391352,0.37825861328611865,0.22902200900083722,0.22235523947235572,2.210658754970307,-0.6598930471030702
2024-06-03 16:00:00,0.0,0.14250336231020302,0.33470961467514637,0.3652666325839161,0.35826397504840224,0.22937121738094465,0.22015017022192582,0.5,-1.3568783696686677
2024-06-03 17:00:00,0.0,0.02,0.04523357084088982,0.34531398116605866,0.34492847445068997,0.22856395909346294,0.2205831659198808,0.5,0.2814055192953945
2024-06-03 18:00:00,0.0,0.02,0.052316568101300934,0.32356827652282927,0.31944871669065833,0.22852709650348452,0.2209366901799465,0.5,1.0123204507262407
2024-06-03 19:00:00,0.0,0.02,0.032271299346959215,0.36186708318620053,0.3277324468815189,0.23793627600441758,0.2228927164733723,5.124998411157689,2.345874724684263
2024-06-03 20:00:00,0.0,0.02,0.006539722391717934,0.377735431642839,0.35306924445788856,0.23453555161611472,0.22781426132190272,0.5,3.483585531092607
2024-06-03 21:00:00,0.0,0.02,-0.08850034382718347,0.3684328356645565,0.34871066005294815,0.2404455306438892,0.2290342576389866,0.5,0.7861182897974316
2024-06-03 22:00:00,0.0,0.02,0.05894573467639719,0.3216709854071244,0.3184921544827779,0.2432162674759128,0.22604261954049684,0.5,0.3562009063668805
2024-06-03 23:00:00,0.0,0.02,0.07035028349965426,0.32876570674298056,0.30425025561292246,0.22285207405529195,0.2271032635359964,2.6325041110049776,1.4501695982689986
2024-06-04 00:00:00,0.0,0.02,0.028836178610681662,0.33879960672418447,0.33437897346980205,0.22888630007023253,0.22125463750793833,1.8583222864557878,2.0460648491732742
2024-06-04 01:00:00,0.0,0.0672125589494303,0.1054808328354124,0.329801486455,0.335232675718808,0.22083542394314254,0.21878413006657743,1.8017671430794655,1.8753553195267796
2024-06-04 02:00:00,0.0,0.02,0.027169497964816457,0.3521519716444852,0.33595233986265893,0.22265725871190603,0.21211353083382428,2.876933099157764,1.702198973835693
2024-06-04 03:00:00,0.0,0.02,-0.0038674471345189034,0.35739035992885243,0.3642320534682619,0.22297409198116563,0.20839310821905813,0.5,2.056780008926934
2024-06-04 04:00:00,0.0,0.08678895224329364,-0.015556921681200122,0.3330233994142607,0.35346013303203416,0.21984477133026326,0.2103860295407792,0.5,1.7265267721550215
2024-06-04 05:00:00,0.0,0.02,-0.014003196445151325,0.36314604974027753,0.33756375400860705,0.2193109076862647,0.20728224825114605,3.612106812379764,2.4069918732655804
2024-06-04 06:00:00,0.0,0.02,-0.03544473467525951,0.3605056820114448,0.3447853612108973,0.22419246947422453,0.20580848876413993,1.350090911601372,1.8325160013995998
2024-06-04 07:00:00,0.0,0.07335774462847919,-0.02867737813799909,0.3457243894056854,0.34087881248448254,0.21719521979566428,0.2086775912636626,0.5,1.7752620418653424
2024-06-04 08:00:00,0.0,0.0953391857931434,0.10822645127205566,0.35221626546970264,0.33680162095696187,0.22898705323504356,0.21141421039017738,1.1310240055672467,2.5206260474114384
2024-06-04 09:00:00,0.0,0.02,0.11485634754313964,0.3222421052163491,0.3219897950243471,0.21786793452701214,0.22177563718255502,0.5,0.9283945328998072
2024-06-04 10:00:00,0.0,0.02,-0.042018991116143205,0.3465051905068385,0.32891168176959185,0.2396734334327168,0.2197984332266556,1.9075227271967796,0.30096978967876775
2024-06-04 11:00:00,0.0,0.02,-0.012154118598332583,0.3515998974630995,0.3527437440695199,0.21955067285732174,0.2199063757093446,0.8785618812001637,1.6124824500852646
2024-06-04 12:00:00,0.0,0.02,0.06159941825023636,0.35402033677956746,0.3406182571027627,0.22213543796570265,0.21089258733054156,0.5,1.5629192823227163
2024-06-04 13:00:00,0.0,0.08776836694672287,0.02474952226976317,0.360198193082216,0.33374827057285705,0.21337702667711864,0.21176090647552986,0.7218530984511035,0.5381923352105793
2024-06-04 14:00:00,0.0,0.044643047505354624,0.07437788207701117,0.3563830281101614,0.34199859251299847,0.23083275164822092,0.21410888687882834,0.5054745689158362,0.5404364033464015
2024-06-04 15:00:00,0.0,0.04226144393922454,0.07107869945149504,0.3486446989443966,0.34486403815813543,0.22676171468152392,0.21832292354683017,0.821922048253464,0.9887488434635778
2024-06-04 16:00:00,0.0,0.02,-0.03647773925558147,0.3557820469894593,0.3542132392237471,0.22127609404463136,0.21286100454578727,1.2299724844357474,1.1933804011942837
2024-06-04 17:00:00,0.0,0.02,0.05348741857719459,0.3665196027507983,0.3755534662099229,0.21086504703048675,0.20874596464223888,3.1628904110434353,2.9910294621959523
2024-06-04 18:00:00,0.0,0.0660694268987323,0.13322675076036664,0.3522163992805913,0.3641609368192654,0.21966249893370396,0.20665400897024264,0.9763805127539293,3.924156150476341
2024-06-04 19:00:00,0.0,0.09530934936267535,0.07325438472999175,0.35956689099539385,0.34206183359093256,0.21112391514708434,0.21157331607598442,0.5,2.129832878350884
2024-06-04 20:00:00,0.0,0.09419191605665003,0.06748884428502279,0.3519681059981863,0.34826612634064125,0.22608200175047008,0.21258029932157194,2.583780305493561,2.9808299919509027
2024-06-04 21:00:00,0.0,0.02,0.09406901171579692,0.341787739103951,0.3379909721899401,0.2216197688853249,0.21216755681270066,4.731117414956311,4.559204330959419
2024-06-04 22:00:00,0.0,0.15768912758906056,0.11884474388267731,0.36484982758397216,0.33990006106103426,0.21679532322389675,0.20406536397480107,2.268610376799488,3.8629337362230065
2024-06-04 23:00:00,0.0,0.022885948518584446,-0.016004293973528247,0.34331914610068337,0.3422504593364675,0.201063878291004,0.19834144394190084,0.5,2.6626139569506035
2024-06-05 00:00:00,0.0,0.0758851431078958,-0.0633282821423495,0.35984053064961297,0.32492177007001827,0.20924243106785756,0.19874402543354908,1.0375731906090706,2.344530225078323
2024-06-05 01:00:00,0.0,0.03837988018947969,0.08776625071551913,0.35285175823002063,0.3328033128227454,0.21873163641206148,0.20530503716200513,0.5891897533062249,2.3158620517319823
2024-06-05 02:00:00,0.0,0.03839080489810087,0.1451407350205283,0.347869425817437,0.3415971714402518,0.22134585909874505,0.21410738819022207,0.5,1.751848237016561
2024-06-05 03:00:00,0.0,0.02,0.057146170412992685,0.3465669803689447,0.3454181867646789,0.22018840442498788,0.2100730852385274,4.568220641581198,4.462853990602142
2024-06-05 04:00:00,0.0,0.09931754516760681,0.11372132508273615,0.3473318601560217,0.3462829629229431,0.2034474740786963,0.2067138887124217,0.5,3.5261460071244013
2024-06-05 05:00:00,0.0,0.3583390293489754,0.3277944788764019,0.3382811500599881,0.32708360656074587,0.2142763670527921,0.2038015314870245,3.476165824224911,1.3208170107735961
2024-06-05 06:00:00,0.0,0.02,0.20737290297894234,0.35723254927856996,0.33033360716945415,0.21802897687778247,0.20220775143866465,0.5,1.580965257665882
2024-06-05 07:00:00,0.0,0.025423067811052462,0.00038251541767059596,0.3552559053910916,0.3335992755820979,0.20145603247144422,0.20492280561037413,0.5,0.005937902868845046
2024-06-05 08:00:00,0.0,0.02,0.030177870196672642,0.364234176637872,0.3312991559601166,0.21083010365803592,0.20049847239866894,0.5,-1.4134713505429968
2024-06-05 09:00:00,0.0,0.02,-0.0057484608859190815,0.34351726931654264,0.3419302344234745,0.2119933913132504,0.2023452065488727,0.5,-0.019125790165350987
2024-06-05 10:00:00,0.0,0.19408393737424073,0.06235457345009639,0.38661823390730854,0.35863511874243537,0.20801987357201077,0.19551185143228397,1.6721476463897775,1.3043131664255512
2024-06-05 11:00:00,0.0,0.02,0.11937458916395169,0.3457930836334001,0.36146772975713226,0.19818692879598127,0.19503508667247388,0.5,0.34027324885583066
2024-06-05 12:00:00,0.0,0.02,-0.049542643699762474,0.3383624782182241,0.32760161011531275,0.20682246151812514,0.19233809157334686,0.5,-0.5296370151430315
2024-06-05 13:00:00,0.0,0.02,-0.07443432805882189,0.33658384905350464,0.3161176858193928,0.20629087597159093,0.1964386852927657,3.1104785137462017,1.0632295009240884
2024-06-05 14:00:00,0.0,0.02,-0.0052388253966793065,0.32548028680269964,0.3187794549235584,0.20684563735445177,0.19620829117988903,2.3106433048168205,2.4270252541853785
2024-06-05 15:00:00,0.0,0.02,0.05563059172973172,0.3744785412370415,0.3444619245887462,0.20383390804973356,0.19983367183802747,3.3520785128202424,1.135718329885289
2024-06-05 16:00:00,0.0,0.06066111933920377,-0.0017411363726913542,0.3739884902883667,0.37502357948907816,0.20403862684132948,0.19837465248609057,0.5931642810691461,1.10885983101391
2024-06-05 17:00:00,0.0,0.3190599646604184,0.07267471452207969,0.3708979038257913,0.37139464983723863,0.20594172031729446,0.19813988401612873,0.823375387584476,0.2634938308037715
2024-06-05 18:00:00,0.0,0.02,0.12111151952455783,0.3380477907345079,0.35906747207446044,0.20831923574616618,0.19692094451633685,1.4988389089169032,0.07617020669344948
2024-06-05 19:00:00,0.0,0.02,0.04329581582785069,0.37865813807453136,0.3567924308315964,0.20332378626891703,0.194157480059825,0.5,0.6215563802993764
2024-06-05 20:00:00,0.0,0.09284451516534027,0.10049938732544277,0.3494337171275087,0.36111078769468047,0.2021795774087339,0.1959950647441448,0.5,1.2494232550672304
2024-06-05 21:00:00,0.0,0.02,0.1423005714119812,0.3474537353827448,0.34182632493152965,0.2046800015310213,0.19301358184545314,0.5,0.4572711726101646
2024-06-05 22:00:00,0.0,0.14717163166642483,0.20391005692032063,0.37821201774581625,0.34137438412286525,0.19209006705286977,0.19832023730248693,0.5,-0.9756743694905691
2024-06-05 23:00:00,0.0,0.02,0.09359417492822619,0.3613727816183577,0.3589485950201127,0.205968734465079,0.19624129905054724,0.5,-0.30216704584737986
2024-06-06 00:00:00,0.0,0.02,0.010851785118471992,0.3845056699324635,0.3594767193553379,0.20259537880972822,0.19635564160360178,0.5,0.9221889975522858
2024-06-06 01:00:00,0.0,0.02,0.013659494359475038,0.3552199567559299,0.3553942551639969,0.20233042165857018,0.1944986973441099,0.5,2.073606217694966
2024-06-06 02:00:00,0.0,0.09968321131234242,0.083252879936878,0.349011885548863,0.3477096119775806,0.20735143569330416,0.19030311021150753,0.9507536102377805,0.997896178885771
2024-06-06 03:00:00,0.0,0.02,0.034346434740800305,0.34231204959924766,0.34440507588653513,0.18936616909282855,0.18583775436697558,2.693681476789713,0.608736001425711
2024-06-06 04:00:00,0.0,0.02,-0.08841468449311728,0.3237841801932852,0.3311294127209559,0.18873735139828146,0.18649724063467557,0.5,2.1936727960886433
2024-06-06 05:00:00,0.0,0.02,0.0009796970991793885,0.3473101862590515,0.3274736807167842,0.2017217268028328,0.19012788916109108,0.5,2.9911044489711784
2024-06-06 06:00:00,0.0,0.02,0.10345231836392713,0.3686580229335553,0.3527843697213147,0.19953600534079338,0.19307352216677004,0.5,1.2560028294639716
2024-06-06 07:00:00,0.0,0.0645474942353363,-0.00784734641375845,0.3625681599202499,0.35591806988984764,0.20010082136453716,0.1922948553461174,0.5,-0.9135223352923233
2024-06-06 08:00:00,0.0,0.02,-0.0004116080504187186,0.3517937429495507,0.34039547345516263,0.19580929785508747,0.19213497987218164,0.5,0.1858305398425678
2024-06-06 09:00:00,0.0,0.02,0.08109680437812049,0.3365651061938997,0.33452845717612295,0.2020717272007964,0.19271134933132295,0.5,0.3146855619334179
2024-06-06 10:00:00,0.0,0.0998762250596892,-0.04312047347683905,0.35837765466780036,0.3418029170847863,0.20318622420041518,0.18861643825049415,1.4176241717748048,-0.16446130828472416
2024-06-06 11:00:00,0.0,0.04089512724122023,-0.17607642000153448,0.36773851809060154,0.35172508194749064,0.20000030892832146,0.18916306965956098,0.7290416660507617,0.601417356940831
2024-06-06 12:00:00,0.0,0.07083846875836691,-0.17242076812308096,0.360305466249207,0.3523448762558149,0.19503870337627327,0.18873679678028263,0.5,2.0152201144629074
2024-06-06 13:00:00,0.0,0.02,-0.033443307969255306,0.35399015039564496,0.35764691337153176,0.1834660286156976,0.19249155986108304,2.739098575643821,1.7208046546161966
2024-06-06 14:00:00,0.0,0.131619541718262,0.06917952327978363,0.3441641823646273,0.3476085609936035,0.20023730177725335,0.19451312563463313,2.2551173824481694,2.5083513823635206
2024-06-06 15:00:00,0.0,0.09858953494161045,0.13990141748672946,0.3679341439238366,0.34201375510863896,0.20246320181501357,0.19807610091252992,0.5,2.0392673158728356
2024-06-06 16:00:00,0.0,0.03838147594349326,0.07054811763125006,0.3054494310868755,0.3155344015775604,0.19851234821506764,0.19356329549399692,2.622133622203829,1.2904652318204557
2024-06-06 17:00:00,0.0,0.09440179131756649,-0.01854289321237328,0.36051131103423856,0.31449005917818595,0.18888053068460084,0.19007465637329152,0.8601398449965147,3.19294719040661
2024-06-06 18:00:00,0.0,0.0725508265284292,0.004832196641031714,0.3924690008020384,0.3711415756146028,0.19771575564769042,0.18867020981579674,0.5,2.174925457561533
2024-06-06 19:00:00,0.0,0.02,0.025867070415558163,0.32886352204116687,0.36096876090901175,0.19835198506023838,0.19321468377073636,0.7733299888243546,0.6232777900074342
2024-06-06 20:00:00,0.0,0.02,0.032599154093342735,0.3478685810306241,0.3359117606029024,0.20205873228223306,0.18765901325861786,0.5,0.9375594143215362
2024-06-06 21:00:00,0.0,0.03806908643035029,0.00021487715964828985,0.3522945021191472,0.3480638916253569,0.1869674106630822,0.1855122896564724,1.1956008539474923,1.2363311393530552
2024-06-06 22:00:00,0.0,0.056780707699771484,0.051568825309191685,0.3463181893465841,0.3510453772850436,0.19038478252566401,0.18495271442217914,0.5,1.0788714808729554
2024-06-06 23:00:00,0.0,0.1263273056473337,0.10271832889723875,0.3714787039138407,0.3613499677005223,0.19574778356470723,0.18734562482354788,0.5,0.725336040973436
2024-06-07 00:00:00,0.0,0.02,-0.0036601271163136904,0.3585758880664741,0.36885015819741257,0.19113045130833087,0.18310152003081276,0.5,0.9971775188889753
2024-06-07 01:00:00,0.0,0.02,-0.05122544358965968,0.3537736284393544,0.3629522491643532,0.18360506029019502,0.18004878849185907,1.128445230744844,0.3421631124626242
2024-06-07 02:00:00,0.0,0.06393803195693236,0.0672904097948496,0.3655193136971827,0.3594166659398761,0.19232095104790664,0.1797023115244045,0.5,-1.1575765044035475
2024-06-07 03:00:00,0.0,0.02,0.08777016262123112,0.3517403834872207,0.3410422249724223,0.19283064000729305,0.17954017488102575,1.655049775672816,-0.9207765450517288
2024-06-07 04:00:00,0.0,0.02,-0.02198549780052156,0.3991870901834973,0.3624725713592538,0.18941305090687707,0.18005964260069562,1.0328795261968118,0.09641634723103554
2024-06-07 05:00:00,0.0,0.061916681610561575,0.05126834460925568,0.3557456759388899,0.37707282146577414,0.18973056990814852,0.1784110125547281,0.5,-0.545254982039993
2024-06-07 06:00:00,0.0,0.02,0.1931314467601816,0.35441835432849017,0.36066333826670494,0.18638979228409183,0.1832825942626794,2.1696370966802028,-0.5170271254682163
2024-06-07 07:00:00,0.0,0.02,0.13700155871288472,0.32583210210754543,0.34906993723809043,0.19634184623926706,0.1771838851109141,0.5,-0.17940343407544612
2024-06-07 08:00:00,0.0,0.17735720930944057,0.16779582266914303,0.3495005922870939,0.3489229317367896,0.1815993390911322,0.1795663039514351,0.7502760627957951,0.8878644016156283
2024-06-07 09:00:00,0.0,0.23135985080761842,0.31151943619872624,0.3765512491754043,0.3697052572508457,0.1830120588863421,0.17799356109719464,0.5,0.9813270035300034
2024-06-07 10:00:00,0.0,0.02,0.14330575766211395,0.3314572700957465,0.3506001448379125,0.18613555658543263,0.18167991486705762,3.5568288911213743,0.0930423925299434
2024-06-07 11:00:00,0.0,0.02,-0.009570278559105022,0.3191257652366153,0.3105474860658698,0.19087819356171218,0.17458873876780567,0.5,1.0842575012832303
2024-06-07 12:00:00,0.0,0.02,-0.043415522461387746,0.3519738549189582,0.32103529511504986,0.17615621920145083,0.16922795927578566,0.5,2.0201277506619437
2024-06-07 13:00:00,0.0,0.20921789802049398,0.03668172678764821,0.3792229477775814,0.35535759878176787,0.1768158265778704,0.16484944878248273,0.5,1.7286032602527803
2024-06-07 14:00:00,0.0,0.02,0.06949943981656137,0.3521248412815865,0.35485176100024085,0.17198954201236358,0.17006282996388863,1.5474971577992616,0.8425895499030521
2024-06-07 15:00:00,0.0,0.02,-0.03207381631506795,0.34644725381174946,0.3424993216040007,0.18395154462764457,0.17090192505044877,0.5,1.968049182162381
2024-06-07 16:00:00,0.0,0.1706916224493157,0.03475104164889488,0.3295583009216646,0.33304819136086483,0.1765861499396954,0.17289817710434344,0.5,2.207189439435938
2024-06-07 17:00:00,0.0,0.02,0.04054049909789827,0.3582729346916775,0.3379080602551807,0.18053044422071982,0.17480006429381537,0.5,1.514915458262671
2024-06-07 18:00:00,0.0,0.0691642050759749,0.05545685126277719,0.3636954491116947,0.3573467081832101,0.1863489196579755,0.17497124842158904,0.5,0.3464594049693593
2024-06-07 19:00:00,0.0,0.02,0.06383709615055577,0.3247631353646281,0.3252389844915907,0.17807544256763164,0.17618713104122805,0.5,0.3708937423091356
2024-06-07 20:00:00,0.0,0.02,-0.07981325540976907,0.3685071095816029,0.32311691510745744,0.1828575792815581,0.17043113878026822,0.5,-0.25186095125285934
