sediment_yield_t_ha_yr,peak_discharge_m3s,headcut_retreat_m
7.57143653516872,23.3060654572935,15.474544223238407
7.535427055590447,29.654517573857184,20.362174840079767
10.269904705413461,27.3882608438631,19.229807827504924
10.220655532515263,23.633309869076736,22.71711727286396
8.30144925532108,24.312760406171822,22.833067773034124
9.492750900702548,25.295012717940274,21.678685601972756
7.644845297613491,23.050511376086476,20.16956895693011
9.229684869532672,26.132953546030173,21.546743845167263
12.38548683848564,25.943204585626415,20.657863138945
13.577620590376046,20.565484223149497,21.173394977606677
9.314596611091309,22.65926378323835,26.98217170889103
10.4859529723522,22.778808603455495,16.611193884041164
10.414050724090858,23.443999186085136,22.63246010350362
6.567715828415711,25.204085839745915,17.62576027415106
7.6072622291153795,24.904588212630767,28.92446844653752
5.4855331167360495,21.888818098811726,21.647405539876516
10.517313854444684,28.78992032921606,16.355294548731376
13.240598907856912,24.316938162204977,20.395537799245375
11.63982252813434,29.203123861984828,15.610221108165927
9.780988927583396,29.124625412891145,18.830397308637124
9.524400421659362,20.751669395802804,23.701433871494885
9.058688530447894,22.65736549273822,26.608826439703748
11.62859566565714,22.902161094693636,25.51467528420971
10.09249633752873,25.34959030900657,20.89098185356255
9.813677426415817,26.733470156823735,23.523216814967995
7.692033846788558,24.792203250354156,24.45317480158277
10.793959282503513,22.45446868849009,30.073934645878452
9.427028568780816,29.83287234404085,18.94449640407236
10.422483135271204,22.83127100875061,27.186625280917696
11.51831949556779,26.785125597795133,17.041048662634445
6.724519648622321,24.175505279399395,25.901754514539615
9.161991237912856,24.081690952825262,18.87944561371044
8.898078070308136,26.557070320810567,18.63344811451428
8.737671944838732,29.469058857305598,20.189866652713548
7.667260755025051,25.321721528444524,18.273624691924624
8.375911386890788,22.662407123990693,22.96161467166989
7.700820016825665,29.258242940247936,26.083512404492858
11.20134159258738,25.954379181561233,13.064909663508327
10.386896263912254,24.87071515195653,20.619050672892385
10.26070297806115,27.742709986552686,17.062409944244052
6.192902068838789,25.379432800288793,24.829821488852513
13.24689521249363,32.530790945054186,26.839570628147456
8.956478533970474,24.30622152744046,20.61889494109608
12.87522860461032,28.151337968741245,18.557113834978836
11.063420339232557,25.780660418889497,15.000704406903502
9.278371934232133,25.769593593613028,28.900281187279532
13.418632075793052,23.08704234183666,26.443828101414404
10.732632084090607,23.103666954232068,13.583817941746354
9.284414495769454,25.96371623653591,23.856349202592856
8.98819665905936,21.391324621149224,16.96267296344523
11.578155837459214,22.37191154298908,19.316746127130003
8.723551691448606,24.35124932311249,16.4309444999208
9.011011250304428,28.45524876622254,13.496895518725697
8.613552383848658,24.56978260775436,21.122214249601655
8.324728488054651,24.51671592555428,28.692108659716496
8.43607093524523,20.753638638212795,17.688461311101936
12.925871230476197,29.980552601571755,24.776139516841084
11.533788838205794,28.008838506568573,25.388344314103236
10.128297817775946,28.38601122500335,24.114824636840265
8.703554515246022,19.433609322376956,29.086183678674423
8.696501548718004,25.47770228017085,25.025307708691454
9.032746483584637,21.156846929400036,28.338154189127472
12.955896404820766,26.88495855851172,16.82644074082874
10.229466217973386,25.377668816316273,24.206896113666918
11.060520663738288,26.0380815880974,27.19250731080207
10.0636997503801,21.899354254278215,18.289190293135157
8.088142631524427,20.81652107063197,7.7039690399757195
9.886663615021781,22.153561318927306,16.35738929283778
7.741984532954488,25.331131418196406,18.473400149937202
11.875509899844367,23.488531805156324,23.488608944232016
8.337507069344424,25.148086095508237,19.090904139043957
8.659158234364115,20.869696162873964,21.312169022523236
11.179984446756043,24.278104306160813,18.943100737358847
8.429062958368505,28.973595294166916,20.798685836203315
9.30131962221762,25.41332538308612,21.041723927312127
4.899402150886119,25.62294022639017,18.833728612038136
9.112870243544005,25.649749083262357,24.502891302619734
10.781610778952954,22.585035524016458,26.683228973409605
8.559949602326764,29.76632911382015,16.81940368526959
10.7178889094195,25.496030495355694,22.147532400406963
9.670592766838128,24.893623103091162,15.724834745792336
11.67985901659863,26.60136083094374,14.464372715714864
8.362335414917329,27.45132445304462,25.34251353767399
9.260379121969873,20.127226278785088,29.12888209272987
7.025227504473165,24.48881642945343,20.019376359689097
9.532422763577474,31.78785757708857,28.44985949842011
8.93277106758603,29.84530000845374,18.77201893550059
11.4474136632999,23.943551667991397,20.38551229716961
8.562981870292571,26.738797532159392,27.80416856347508
8.928813518238005,23.20586147467004,17.74061044776726
8.471172082827204,25.484775464704672,24.875048538903524
9.749439467653382,22.76464244026206,19.941717647597297
13.319096906829083,22.707805633218438,18.489248786444236
3.3341566717519564,22.317287053574375,19.31566250629702
9.612963314073966,29.93577637950647,12.84363227984135
11.837389329395052,22.690496787729135,26.218249752732163
8.763521323482575,28.12493232106167,22.182570770798172
10.659134019153493,22.85392977650835,20.722802534458367
11.842823439412847,22.47043179771307,18.597521535488628
9.19736243227593,25.604508155721664,22.515926613916754
8.512322041414789,19.94924456601521,24.745458531559166
11.402451910664965,26.52663265835087,20.22927487842995
10.601575552784146,23.84396514999454,25.058000125902083
9.58648773681268,22.4549560197991,22.37288843313304
10.812470912463821,21.735627948694464,20.935817737313993
11.447803729209708,30.90397614658443,24.858214682325798
9.603503647819567,24.18506036801502,19.31913074610645
10.255933168556032,24.04379724562067,16.41902447137338
10.65089125070211,27.224387485875656,21.092951629499723
8.85940069365777,21.480486797656468,21.43758711878255
11.862109165624746,28.099896929458136,20.43294321459536
7.823749766172833,24.18026438274949,25.940589735326466
9.461124783256192,19.6643711544382,23.251920482854462
11.096858940883225,22.52284703823509,20.851251510152473
7.777298859296063,20.631222120883358,21.278513342021405
11.2858189227866,24.57186468943107,21.614455124273825
10.046335019485166,21.641469839789398,23.351605489458606
12.111825233753937,21.27260124993119,21.504884036194134
10.815268627736378,25.27887468386236,20.697596409451478
9.403748619578947,24.447179216017282,16.09660469589121
10.12152090225689,28.350675375715106,18.531796245422004
10.18689160438504,28.202248610592008,22.38030628804088
13.382367273837989,24.505579580164394,22.03321680424703
9.854136868572128,25.97382158157482,15.50720797188018
9.448850930388446,19.584782135579243,19.108522925064804
9.344246350707001,26.631737164056762,17.6739630942914
10.043717849915666,25.675850029513807,26.62207172433639
7.63555133799742,27.496166697916287,22.279419401783326
9.003369189725369,23.274139366096875,22.9783567270596
7.857914094786069,23.303327971071266,21.03978974468629
8.095734667941418,23.32424939111132,18.857325082663728
11.163462299499212,29.10585710321962,19.562784380512355
9.74781350019392,25.247791675344857,23.221621974538518
8.349820967564082,19.28853231878907,20.28562067008908
9.426488344263122,26.45867742855329,23.262035516037336
9.252184070384853,22.747951131424035,21.857595401344692
9.795899893290082,27.933345631039597,22.452627964458387
6.957070107936849,26.104815814818487,22.651573044196535
7.713904662085426,28.455488234211714,19.247994187787157
7.076541643303319,27.780178765590588,20.087410430826406
8.062738743273709,27.440179315887722,24.844502344951152
8.384645947246062,28.100489324564325,28.422806719797677
7.817125818556536,27.030448374198894,24.880169736064154
11.091237404280207,21.97562814080171,10.42317154204748
13.048706793652588,20.468990466519802,18.343808452034413
11.202558561899433,21.51865099720478,21.747395504843308
8.670973583067367,26.747827721781583,17.016952727751796
10.082540889369053,16.851620304432053,16.83415939438158
9.579128387628877,24.248412099528363,19.667004416773974
8.591947265726105,23.4093558388627,22.646758583496254
12.110984981444865,28.39987913057498,23.708392669118215
13.353127827619005,23.907338743496542,19.867347776868023
7.024583049896465,23.065466622245044,19.567912560542243
12.321286399438353,28.708650587655736,18.009641045245257
8.624414231704097,23.992108365544002,23.27767774336592
9.222581016738918,23.45099845067874,23.015570212029274
10.214473190406467,22.661092890350712,24.83747750406091
12.516736846774387,25.256896261002698,21.80603499654155
10.211873719831601,23.189533840443772,16.18630128676352
10.45067250560969,23.201637029553076,19.939333201999702
11.253127748489089,29.15827938646341,24.64198637901768
11.540276678445041,24.463789353041722,14.53162907337319
10.63026478343449,22.798473200329717,20.96916977745111
11.551562069753828,20.966398618871988,22.412086658830702
8.61183888388601,24.96501926410432,29.114380944320295
6.543244674223415,22.424841989884108,18.95565334574202
13.021496594569713,23.06608509993813,20.825459967583974
7.811412974550927,21.447376983333807,27.881646930890586
8.728400911501792,24.9596127091323,19.00554149701356
9.096620286406491,19.93385930562743,25.491352314128495
8.782922359684088,25.678412292785225,22.831376565450526
8.378412050203728,22.46931754927004,20.438052366168897
10.543724197199433,26.700738010508406,23.061306757120004
10.563096021484991,25.925631242760762,20.72470366748281
10.828285270031092,24.64842225417128,30.105475170724958
10.71410375191176,27.134578710440355,13.244329176392087
8.941639510314992,29.515782008081068,20.1983803975387
8.938646775190545,28.54945703232316,20.312690665507308
11.736931813887725,19.908603690016115,20.777428464537675
8.751078979971867,22.272024415417903,25.513656064597214
8.714922800688733,22.682140778885646,19.556556341908657
11.391685619018075,26.43934362537082,23.218956517950847
9.666177414507477,22.55053257149289,22.202719465558854
8.780778899838174,22.41902891507621,24.570058153660813
8.7979778232907,21.840510677536717,20.764988085459063
11.745504425355675,25.301278307115272,22.556608679078295
10.766563170044318,26.42616597310518,20.81858505396643
10.13049495459916,20.241116389311983,17.454391113331653
7.5772625626368075,22.577293840370864,27.536242374853032
10.138234251497245,17.951652077298668,18.327482705408183
9.312713362249976,16.287849861832473,19.43389772283024
8.039348985812387,25.923630501575204,17.958393243852235
8.605098129182267,25.356678218702715,22.867883640347067
10.967005601896838,24.877557646120728,19.43517346463954
11.961209389648058,29.616376150064333,27.209444350335737
7.775516558653441,18.686285128318318,23.382407473920836
8.005091074914308,17.33164992393412,20.220301485870827
10.96332568301325,20.53680031330015,17.751972924253078
8.955268833350994,17.199205957101306,20.868243671558258
10.70600867850122,22.245257664737924,23.328118841457435
8.930789702196055,26.252579094148743,21.121049630987073
10.750130022469088,25.293481019166116,20.752616862890125
7.1998090236499745,27.74217963057451,17.320167903132813
10.699779898461319,25.542070822941916,30.04827389875218
5.8793881124669465,22.946464853356503,20.515666195331825
11.384092380122153,22.538028715865458,15.939382000717172
9.638085013557767,25.765474953239938,17.10731755368634
10.503043058163529,19.17395616873913,19.95799948451287
10.131559770768733,13.654745401377845,28.884625821362604
6.595358643881,25.60724791942078,20.635430099204168
12.187626115210074,25.084876491160642,19.8382731739384
10.30876450815709,29.5571511149311,24.594299870477236
11.076518044320965,26.633058821400684,24.878970707401365
8.24542564094141,25.33574765653699,23.87044197695807
10.138211342163608,23.254363155224716,22.07951615797168
7.315985718611425,21.58271911666222,16.993088393672917
9.971592582139687,23.361151726778473,18.371034614902868
7.989991425234388,27.499698737326625,15.095381347087109
18.813168122074373,25.85327328998765,20.426544936919573
10.801389468859,27.429673108644767,19.64382603298608
12.122165166275277,24.657490255494256,19.239057224613582
9.245751898717765,21.286533012653674,22.389125666156392
10.426187477144303,28.187940821164997,18.73695858690388
11.347724258626783,27.884787021693487,19.972185957689508
7.747581721837289,24.921503961067106,19.403304151291582
8.475903464447935,26.162488157565278,21.175785728374443
11.46995641762613,25.97818811150112,22.72208552072636
9.303145492169874,22.73086847655018,16.05632073391105
8.339255057681607,23.428703455783385,23.067540339761546
8.551628992404632,21.252594878427313,22.33058484650421
7.475098259434516,23.416235317022643,22.93264241176123
6.13399218134725,27.753318991763173,21.81960219716813
6.613042054294382,27.117533882650886,22.710099454333406
9.78318037722755,26.170849564283948,19.678902273062995
10.922341729639433,27.513246696475555,23.029135670455087
14.284461428000276,23.076197325756826,25.7638111140435
9.624679036699284,20.369383680921974,19.368014736253347
7.370472422932023,23.774463919621596,19.509530753916955
9.648198367936532,24.039745287592055,23.758969887871423
10.979334369001458,26.563720282657634,19.139369417313166
11.574928400729029,26.01334674486489,18.494971181777306
11.398276428160925,27.685444563231833,22.946470602630725
10.742450211434825,17.55005924037062,19.621176636250368
9.873434838543389,21.626593184082154,26.064811149006182
11.040996940690036,23.9939453756379,19.481775181955292
7.543625942327294,25.905835172396415,18.10544942250364
6.045130989046993,31.316194320957887,21.28133558036859
13.509719820000795,21.026017472474575,22.998178229717404
9.6144235319509,21.922056066458442,22.54923669004933
10.67169465326396,22.881854949510696,23.401759675633585
4.6008231054809645,21.802342784567678,19.142691387474084
12.511716335033022,21.32440787455406,25.728424320694092
11.803675166381437,24.453823302234795,14.844142117839542
6.85059826554939,27.595209722487215,18.254659666033113
9.122501662260195,24.699825081244036,21.44963357180082
10.1845346938595,21.419957201543617,18.58123913574499
7.399913680353359,23.642663944559708,20.09217035765535
10.589538131939511,20.820721044379297,17.471526781324897
11.603038728036257,27.593143798018826,20.488188578567485
10.290049745386803,29.22836225719584,23.106001289968326
6.84947057666939,18.95628914499811,19.211354373641765
7.813160369981777,25.06723834322802,17.872027026274402
9.474688978970192,21.69301205462373,19.502418651904563
9.245780538420089,24.510637988263166,25.605083462388684
9.282750945013127,24.013389036869853,25.572736458281284
9.218333440473081,19.807446062626255,19.43537117461369
6.416697543356669,28.34953583558181,23.28231913845498
11.166291588904919,23.791773268886857,21.228495354929137
10.841604971603997,22.725463968131944,26.30778940422558
10.650720157553224,24.68963354845994,22.047108525921395
10.482082017091116,21.38349863028236,20.51393868471598
9.182919255455415,23.684749539153866,27.539521894548393
8.595130704568739,18.14497901023514,17.697175504660866
7.8479439040044765,16.403663859775133,22.54489643606714
12.508125038145195,21.05024320385069,26.627682680586574
9.66267429284145,22.516510435471886,23.8980248878759
6.677745288506209,18.414037704253797,18.324919178741887
9.646830699755549,22.633444970311608,18.114988788979204
5.906648166199837,22.512039714552557,15.806896690860906
10.151377119993192,24.09376289951203,27.08339417776335
9.960222396233721,26.357413865691626,16.88171599563658
8.713705087717704,30.035514026698127,24.082265857893912
7.990128840447716,25.734637262019856,15.736605539149533
10.723615514599286,21.003219664745014,31.27265457524433
9.548909791633717,26.532745719736827,16.023701211520976
6.166111763561095,28.992024686845035,21.46583468536177
11.891078592109105,20.54709086632155,26.02703415577652
7.989509754530816,20.733511495273067,18.558015556146227
7.300913305344727,19.539448709312246,23.498707683709668
12.172787319576095,22.408935327001423,20.200855178662007
11.628440526172387,25.55027232883269,22.8139477887625
8.93467405959057,29.26873260741887,25.51500273469352
7.420475699069307,27.287106587342198,19.629356651430697
8.044307523277418,25.591514043950955,27.137950434797123
8.903752061556776,24.453288475951243,22.674473001901333
11.91348355542791,25.61158276663399,28.899016904724338
12.05688765245481,25.80898925474599,18.055409382535533
10.002082015772068,28.665707256699044,18.79590090291842
10.8832155804423,24.230048453079256,20.394161408958546
9.318955941220944,25.176854161873443,16.570653927222185
8.111460487154769,22.93153242362815,24.910946065731004
6.968910734814962,24.679892473535315,21.004224558340656
10.2877103918271,23.441380571826166,16.830115581968492
11.338679815787316,20.31493472068964,18.091109807537606
8.770615933772866,27.2254771956261,17.907138015775462
11.861290859112037,29.285651597355077,24.902271971538056
8.999416262386132,24.17461846614062,23.082987394709793
9.852421238744776,25.412378850173173,20.78299381361447
9.297651148289678,27.186509510265264,19.875335774047624
11.95036253685796,23.819857528404658,20.368951153178664
10.596659500327293,24.9351418011799,28.24634379703228
9.593770316555824,23.573101452326338,20.387784643189676
9.83941795647162,22.459165009233338,24.644436811339883
7.536208959110309,26.047310774225732,20.015689852874157
5.635134184878169,26.01694887922431,27.86174180910833
8.732694020197165,27.390518069613982,16.545151912657342
9.346898444579532,24.288618126043044,24.447419330014203
10.666907116003166,20.28058688623802,18.338365543564343
9.403137990181106,28.010668582730492,29.931864336622994
8.846034785151835,21.839298962167497,24.019651712497424
4.335433378604443,21.78146459285079,14.65520812947632
10.659480560279302,22.517946076758445,17.66728310736906
10.084057730294012,18.458964976390238,23.972093943971895
11.181189922471168,23.57096422971283,23.865388397151726
9.749617514673139,26.374790270742878,23.57418753823273
11.787289805859825,22.847331988969454,21.910679320890615
8.698030190466856,28.782959072722477,20.056202943369403
9.62618432084303,28.57528142879074,25.53831432203171
10.137724334192724,27.279117501844656,17.929789053839873
10.90099334844518,17.81789964416895,21.508390318136875
10.45786900796148,29.10293556958227,18.881446620990257
10.56921152999775,23.50545723809263,18.57031449286744
10.189222337655119,29.922677783668643,19.509900432585987
9.3492794671868,22.276370917924236,18.432474264293184
11.340298830156437,23.83164196962679,23.443882394609478
6.652753472975793,24.60025604787879,15.543202361525612
8.554937376449473,21.176621868568198,22.98096798083666
12.597152155235253,18.87144146072729,18.82636081274845
8.475894044625917,16.267942615731968,21.418514987345183
9.557762248381165,34.19193261705388,20.649306494413427
12.225800702752975,18.710151187758512,19.35303623214894
9.470502187353665,18.756308213876743,26.031181565831996
8.182334161167653,26.216180558518705,19.853559058826843
11.881016178799982,19.530156833310542,24.043659121612777
9.17340007037897,18.90784523395665,24.093910933490534
9.297698376036264,14.670869157718155,20.236921803215527
6.095736911328194,25.28060566668746,16.394229978569484
9.468239584561053,20.71530396533464,17.85963303628398
10.94300612374533,26.455352594447838,26.28731315571285
8.915848860070353,24.046052438917755,23.22094781134497
7.367942646851049,24.586490378905662,21.841536280398184
8.82556081785845,22.781020351144434,19.088593060192043
8.580322657103547,23.37610176596329,28.05410553404478
9.238383355120002,21.302389383120296,17.91438014664411
8.75796609626807,21.619741214388377,21.844865506536262
12.729538511044595,20.63176758660725,23.25704701486868
10.250281334819746,29.371837162006724,16.20774563824319
6.532810738060961,22.97298016948994,18.341928287721622
9.830119051471709,16.71285940674206,19.51557303927699
9.627284246635126,25.16684769806984,24.661449812159496
11.873944260962254,21.60746900989697,19.592427230462786
9.416057332567243,24.150989892123672,15.698861322533517
9.363772999600533,23.397013910874044,15.324097459184994
13.090655537326697,29.292088964096244,18.30870271636871
7.754752301638625,23.01485272357167,15.488576748739614
11.151785333554953,27.03384630793211,24.297709615177915
9.816280611726407,26.680175351810632,24.450577353415614
8.788439246483883,19.72203534668803,21.327514381514437
8.520431455192547,24.9289492789929,20.27385161369385
12.172200653599186,21.75960560859531,24.19222646558903
10.546857280384065,20.250995846275078,24.030700876320378
10.794029321965606,20.26418734190834,17.451949441331017
11.319387359922127,27.051395319543637,17.99079804881848
10.322265375202978,33.154141602100516,24.055522410804546
7.768999876769942,21.60221914359554,22.355165511234986
6.83947588201398,25.022733202181882,23.672117369045367
12.50215063432094,25.33992663025737,17.813696995128907
10.078586900676003,22.52453908798345,18.36852544568459
9.844259560489284,29.015470982442437,23.10916648194387
12.984333755930848,31.659766765863235,18.640359300218794
7.76286696538266,22.297693027340355,15.372234233422162
5.1072552076172775,30.110217917725834,18.69943524549868
6.40296730282949,22.46851456555192,20.499960003322506
8.73377146814403,21.049649843131338,27.93526109780812
9.913256095849626,23.833232629373818,18.030059241802405
12.232790819564695,27.21120693782643,21.059424239443903
11.234654693178861,23.95085730259029,29.26741851301259
5.037582834930688,26.771608938699814,17.03571098872096
14.797261021542528,25.059028562815417,23.875909461107227
8.952827210250499,28.832028241668013,18.527192356066077
11.93460341101832,26.07768042278394,22.86660328438545
10.693741245846907,29.427344372341125,30.40510444251754
9.709730571228915,21.42706565494019,24.3870449938471
9.268566903519217,23.618422385974544,21.89224949471121
7.6754920680876975,24.294859086594546,17.590619246348172
7.356086205529422,21.439500608597594,20.61585886160208
9.397447854680378,20.92620862386513,19.09510518248529
7.173487759367145,25.58006683252305,15.642836656970143
12.699202699044394,26.528583504513186,12.997212983752977
9.876448843270397,24.67732973139442,18.06118181316628
13.508741761867334,27.847723123484734,21.17696760470277
8.907181337782852,20.60388920339925,25.66534159345899
8.625254689364937,22.989946155367438,18.421062151923387
10.775381962419234,20.347482759902505,22.047297295270607
9.228108970979012,24.76694298439776,14.665348013747305
11.47101315133673,25.934356213899893,18.178431560489734
12.317555493256565,28.795168976593025,11.755414946068761
11.700453684665673,20.356189085350096,30.013084531622837
12.183242510462717,25.547613769063535,22.072169532403
11.188006970964572,29.110977474068594,21.949004581952213
8.700728634888005,20.944341383575477,23.387356767621
11.77457558824983,20.15857255112668,31.176193212584195
10.969633039355601,19.36053573532046,19.60243083319473
8.575735198440087,26.391999282450115,17.474979865433514
8.806538851615734,21.869650441010386,29.100707758504527
9.53290442880985,25.90147922609993,16.499544547213475
11.7228928002807,23.575882340024208,26.362695819300093
9.91281111709729,30.33302492845164,21.012103667622025
9.689718724413984,26.939335176919688,22.990054105862733
9.410344739321266,21.607238689898544,15.696819131170148
9.05690729836949,23.28799468408854,31.414949193366823
7.58166652407383,26.939358993579162,19.809300765249553
11.147309165883422,20.72006057709917,18.564723025684742
7.848312654956927,28.26025637352218,23.43864634280679
9.823078064441722,23.461763098397007,18.78464010161795
8.955888507730617,27.009848124769192,22.95539340222213
11.094735731290637,23.643009830901825,16.382171630564276
9.077550837796892,22.545125587912892,21.867872517817002
7.868638596130003,21.996925104223656,18.947654517329784
11.500542184816986,30.103460201609025,18.24506550683049
8.196696426723538,23.31135468373651,17.628831948287264
9.98151807265328,34.62003085717089,24.754869069744238
12.018317160887227,24.808644379777228,19.933449465879843
8.371151428608986,21.449854895458152,20.582846284414888
9.511603013340784,18.989354272967226,22.96555695048041
8.915250463880756,28.429823577705108,25.74661360432411
9.939238198899606,23.65100215927226,17.69931067726679
9.575392186604493,27.05599089780496,22.160505946368424
11.375127043087677,32.07962469990879,17.75235030048023
8.570290732903056,26.540600425206602,20.486794626269628
12.019016737281152,25.42995150699045,25.45383899332792
12.620491367732395,28.408124119204338,12.150391914431053
10.166911377120805,26.993786967844148,17.700772091014798
8.261936503513093,20.069811890377835,20.397829822221617
9.62518180256162,28.76438223122721,22.78443134876796
9.472720166158553,24.146044020926798,26.057034191999158
12.925707418861323,29.463543438260437,14.680604714269741
9.512230580069712,25.998604781555517,26.820370894709427
12.216691318036665,28.291694428119005,23.331085314433704
9.90284210355729,23.547545374664494,20.361550306212923
9.783413323392365,19.217023238092118,15.570762163274832
9.054996724627715,26.188438252744223,19.06749794567207
9.22481198273305,27.572453897134682,25.298252400505373
11.319281673556997,22.434277395329666,21.403053916006897
8.37030361403594,23.618927251205196,20.594853116070865
11.446722370726793,16.881922108417967,17.5112251233703
12.32238956601418,23.77975432236583,24.165085239635218
8.622879330262007,20.110985053667275,20.71613215150743
11.898508873124257,26.032698439420678,20.37717355396396
11.607792907826141,25.42199105111803,20.928585148244693
11.281964056775877,24.35092118102725,18.783528459574054
8.542366246352817,28.73087536542199,18.120335033879293
9.482678179639425,25.107231991600905,15.373849162864332
9.480199140932813,24.948071366492474,18.884064074824348
13.505033172842923,25.377433396241045,14.27937403012227
9.68168555525037,22.34758440999617,23.19423470972904
9.36641353352704,27.62113530986613,18.69622865079069
7.6107575625555945,21.230183036829818,19.77002443734065
7.93122307909998,25.716225938567067,21.155174858206514
8.454850266338358,28.38258540753002,18.171452717110817
10.357634365146392,20.86131205606726,16.71748499801627
7.108211507116854,19.80300637457328,22.16512270539706
8.48810092457742,20.80217078964992,28.66713920588151
6.313003128710767,30.3871369489991,24.849533677068138
12.251465752724684,22.258821260943254,26.291493523818897
9.89366250138978,20.278465010528162,16.236096673218732
10.264949342208114,25.527290774418994,20.55329435613172
7.716224318306981,15.175233833297654,20.527784791551937
11.813553569531672,21.102121662449456,26.870855632845796
12.435571346765709,29.037151047672396,24.875623524369075
9.821799170582398,21.09951797243126,20.659866023579617
8.828000989711235,23.426350267528242,12.375386078618424
10.705086271159793,25.285296823761243,16.780651487640046
11.037330859175782,25.287153554213376,23.768496562126668
11.2840092938747,22.51605538167524,20.049117109834423
10.908281250564947,26.130384936752304,20.870179934936974
11.454466207969789,29.144851114720957,23.69316478193063
8.439402337791917,20.74348608470147,25.714050130513485
11.359671486089725,22.67713584399418,18.262579985909568
8.874081737953,23.947748468639734,23.607451552984127
5.131928349438964,26.644521217210347,27.584656978704782
8.857369290596045,24.410934166469783,26.869096975764784
8.691895934525016,23.8739954489642,19.229810965808962
10.13868739813683,19.109612174548122,22.45001703457672
11.225143647910091,20.504258814690544,24.227930766689653
10.05091816767287,24.945468313126934,21.378586565877566
13.355720907459146,22.578637986648538,20.328147097410294
8.744438990189073,23.153979480761944,14.551209602721581
6.082363192906312,24.092723449942774,17.926201427042635
10.205949182406197,32.14463660238816,18.58822173965092
8.70836918412319,22.63343865290599,16.380631922905486
7.724053449028367,28.946288796082527,21.72704411421
9.15848942939354,28.701342054587478,24.679576152741358
8.27419017737805,26.99259684352063,19.66502147090447
8.453684873541462,21.461066874846168,12.705556596713796
12.470956938039627,24.759555701584517,20.83834555994217
9.926270550502139,22.99185701813567,22.36854764343377
9.217042538587794,31.04829396349682,22.104832275032276
12.607658241893592,25.67568857585843,18.487537464661372
9.16223263752215,23.58584224293419,16.600522467856145
7.461165999831817,30.27948274770994,24.75695886473369
7.2858483550264825,23.119112542144794,22.67174109374872
9.554407191809226,26.147889377210902,18.643192818745597
6.711102483408917,26.653082649147358,15.445381806412595
7.566128444474906,25.463720364698823,22.168166338795473
9.006113276461408,23.94353862149788,17.799572839290235
11.760127979113532,27.10569690215543,22.792499517133333
12.051099318436366,22.189674423368185,21.915562110911534
10.900557838227346,28.030880694173383,29.399942515558212
9.692946090417134,23.357262377249008,20.996181148395674
8.661862136554314,28.781613822818862,29.102959722599167
